オーレン,精鋭ノームパイクマン,ルチェンハンマー,魔法のヘルム治癒,呪われたアイアンヘルム,呪われたアイアンアーマー,呪われたアイアングローブ,呪われたアイアンブーツ,呪われたアイアンシールド,ランプメタル,鋼鉄の原石,ゴールドピース,ハルパスの執念,アデナ,,,,,,,,,,,,,,,,,,,,
オーレン,精鋭ノームアックスマン,ドワヴィッシュアックス,アイアンアックス,魔法のヘルム治癒,呪われたアイアンヘルム,呪われたアイアンアーマー,呪われたアイアングローブ,呪われたアイアンブーツ,呪われたアイアンシールド,ランプメタル,鋼鉄の原石,ゴールドピース,ハルパスの執念,アデナ,ドレスデクスタリティー,,,,,,,,,,,,,,,,,,
オーレン,精鋭ノームシャーマン,ソーサリースタッフ,ビショップスタッフ,魔法のヘルム治癒,ブルーポーション,ブランクスクロールlv4,ランプメタル,鋼鉄の原石,ゴールドピース,プラチナピース,ハルパスの執念,アデナ,マナドレイン,,,,,,,,,,,,,,,,,,,,
オーレン,精鋭ノームジェネラル,ドワヴィッシュアックス,魔法のヘルム治癒,呪われたアイアンヘルム,呪われたアイアンアーマー,呪われたアイアングローブ,呪われたアイアンブーツ,呪われたアイアンシールド,グリーンポーション,ブレイブポーション,ランプメタル,鋼鉄の原石,ゴールドピース,プラチナピース,ハルパスの執念,アデナ,ショックスタン,リダクションアーマー,ドレスイベイジョン,,,,,,,,,,,,,,
オーレン,疾風のシャスキー,ブラッドサッカー,指揮官のヘルム,祝福された指揮官のヘルム,武器強化スクロール,祝福された武器強化スクロール,防具強化スクロール,祝福された防具強化スクロール,ピュアエリクサー,ハルパスの執念,アデナ,力を失ったブラッドサッカー,力を失った指揮官のヘルム,,,,,,,,,,,,,,,,,,,,
オーレン,狂風のシャスキー,ブラッドサッカー,指揮官のヘルム,祝福された指揮官のヘルム,武器強化スクロール,祝福された武器強化スクロール,防具強化スクロール,祝福された防具強化スクロール,ピュアエリクサー,ハルパスの執念,アデナ,力を失ったブラッドサッカー,力を失った指揮官のヘルム,,,,,,,,,,,,,,,,,,,,
オーレン,エルモアソルジャー,フォチャード,ブラッドサッカー,マジックチェーンメイル,祝福されたマジックチェーンメイル,グリーンポーション,強化グリーンポーション,ルビー,高級ルビー,ハルパスの執念,アデナ,バーサーカー,力を失ったブラッドサッカー,,,,,,,,,,,,,,,,,,,,
オーレン,エルモアソルジャー2,フォチャード,ブラッドサッカー,マジックチェーンメイル,祝福されたマジックチェーンメイル,グリーンポーション,強化グリーンポーション,ルビー,高級ルビー,ハルパスの執念,アデナ,バーサーカー,力を失ったブラッドサッカー,,,,,,,,,,,,,,,,,,,,
オーレン,エルモアウィザード,ソーサリースタッフ,マジックプロテクションリング,知識のリング,ブルーポーション,ブランクスクロールlv3,ルビー,高級ルビー,ハルパスの執念,アデナ,アイスランス,インサイト,力を失った知識のリング,,,,,,,,,,,,,,,,,,,,
オーレン,エルモアウィザード2,ソーサリースタッフ,マジックプロテクションリング,知識のリング,グリーンポーション,ウィズダムポーション,ブルーポーション,ブランクスクロールlv4,ルビー,高級ルビー,ハルパスの執念,アデナ,アイスランス,インサイト,力を失った知識のリング,,,,,,,,,,,,,,,,,,
オーレン,エルモアジェネラル,破滅者のチェーンソード,祝福されたヘルム,グリーンポーション,ブレイブポーション,武器強化スクロール,ルビー,高級ルビー,ハルパスの執念,アデナ,リダクションアーマー,ドレスイベイジョン,,,,,,,,,,,,,,,,,,,,,
オーレン,エルモアジェネラル2,ツーハンドソード,破滅者のチェーンソード,マジックヘルム,祝福されたマジックヘルム,グリーンポーション,ブレイブポーション,武器強化スクロール,ルビー,高級ルビー,ハルパスの執念,アデナ,リダクションアーマー,ドレスイベイジョン,,,,,,,,,,,,,,,,,,,
オーレン,エルモアハイジェネラル,グレートソード,ジェネラルグレートソード,マジックヘルム,祝福されたマジックヘルム,グリーンポーション,ブレイブポーション,祝福された武器強化スクロール,ルビー,高級ルビー,ハルパスの執念,アデナ,リダクションアーマー,グレータースロー,ドレスイベイジョン,,,,,,,,,,,,,,,,,,
アデン,カルゴ,銀刃のグレートソード,リザードマングローブ,武器強化スクロール,祝福された武器強化スクロール,防具強化スクロール,祝福された防具強化スクロール,ピュアエリクサー,ハルパスの執念,アデナ,ショックスタン,リダクションアーマー,ソリッドキャリッジ,バウンスアタック,,,,,,,,,,,,,,,,,,,
アデン,リザードソードマン,ジェネラルソード,スケイルメイル,グリーンポーション,ブレイブポーション,テレポートスクロール,祝福されたテレポートスクロール,ハルパスの執念,アデナ,シャドウファング,,,,,,,,,,,,,,,,,,,,,,,
アデン,リザードウォリアー,チェーンメイル,グリーンポーション,防具強化スクロール,ハルパスの執念,アデナ,ドレスマイティー,,,,,,,,,,,,,,,,,,,,,,,,,,
アデン,リザードウィザード,フォーススタッフ,ビショップスタッフ,マジックプロテクションリグ,ウィズダムポーション,ブルーポーション,ブランクスクロールlv4,ハルパスの執念,アデナ,力を失ったフォーススタッフ,,,,,,,,,,,,,,,,,,,,,,,
アデン,ジャイアントモーニングスター,古代弓射手のガーダー,タイタンベルト,祝福されたタイタンベルト,エンシェントジャイアントリング,祝福されたエンシェントジャイアントリング,武器強化スクロール,祝福された武器強化スクロール,防具強化スクロール,祝福された防具強化スクロール,封印されたラフィアンアックス,生命の葉,ピュアエリクサー,ハルパスの執念,アデナ,ショックスタン,力を失ったタイタンベルト,力を失ったエンシェントジャイアントリング,,,,,,,,,,,,,,,
アデン,ジャイアント,プロンズプレートメイル,古代弓射手のガーダー,封印されたラフィアンアックス,ハルパスの執念,アデナ,,,,,,,,,,,,,,,,,,,,,,,,,,,
アデン,ジャイアントウォリアー,プレートメイル,古代弓射手のガーダー,グリーンポーション,ブレイブポーション,防具強化スクロール,封印されたラフィアンアックス,ハルパスの執念,アデナ,ドレスマイティー,,,,,,,,,,,,,,,,,,,,,,,
アデン,ジャイアントシャーマン,ダークローブ,古代弓射手のガーダー,ウィズダムポーション,ブルーポーション,ブランクスクロールlv4,封印されたラフィアンアックス,ハルパスの執念,アデナ,,,,,,,,,,,,,,,,,,,,,,,,
